Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
3254,UM-20564-301-01-559A_T1_(1-8)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(1-8)_008.png,TRUE
3255,UM-20564-301-01-559A_T1_(2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_001.png,TRUE
3256,UM-20564-301-01-559A_T1_(2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_002.png,TRUE
3257,UM-20564-301-01-559A_T1_(2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_003.png,TRUE
3258,UM-20564-301-01-559A_T1_(2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_004.png,TRUE
3259,UM-20564-301-01-559A_T1_(2)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_006.png,TRUE
3260,UM-20564-301-01-559A_T1_(2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_007.png,TRUE
3261,UM-20564-301-01-559A_T1_(2)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2)_008.png,TRUE
3262,UM-20564-301-01-559A_T1_(2-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_001.png,TRUE
3263,UM-20564-301-01-559A_T1_(2-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_002.png,TRUE
3264,UM-20564-301-01-559A_T1_(2-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_003.png,TRUE
3265,UM-20564-301-01-559A_T1_(2-1)_004.png,0,0,0,0,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_004.png,FALSE
3266,UM-20564-301-01-559A_T1_(2-1)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_006.png,TRUE
3267,UM-20564-301-01-559A_T1_(2-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_007.png,TRUE
3268,UM-20564-301-01-559A_T1_(2-1)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-1)_008.png,TRUE
3269,UM-20564-301-01-559A_T1_(2-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_001.png,TRUE
3270,UM-20564-301-01-559A_T1_(2-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_002.png,TRUE
3271,UM-20564-301-01-559A_T1_(2-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_003.png,TRUE
3272,UM-20564-301-01-559A_T1_(2-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_004.png,TRUE
3273,UM-20564-301-01-559A_T1_(2-2)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_006.png,TRUE
3274,UM-20564-301-01-559A_T1_(2-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_007.png,TRUE
3275,UM-20564-301-01-559A_T1_(2-2)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-2)_008.png,TRUE
3276,UM-20564-301-01-559A_T1_(2-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_001.png,TRUE
3277,UM-20564-301-01-559A_T1_(2-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_002.png,TRUE
3278,UM-20564-301-01-559A_T1_(2-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_003.png,TRUE
3279,UM-20564-301-01-559A_T1_(2-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_004.png,TRUE
3280,UM-20564-301-01-559A_T1_(2-3)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_006.png,TRUE
3281,UM-20564-301-01-559A_T1_(2-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_007.png,TRUE
3282,UM-20564-301-01-559A_T1_(2-3)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-3)_008.png,TRUE
3283,UM-20564-301-01-559A_T1_(2-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_001.png,TRUE
3284,UM-20564-301-01-559A_T1_(2-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_002.png,TRUE
3285,UM-20564-301-01-559A_T1_(2-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_003.png,TRUE
3286,UM-20564-301-01-559A_T1_(2-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_004.png,TRUE
3287,UM-20564-301-01-559A_T1_(2-4)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_006.png,TRUE
3288,UM-20564-301-01-559A_T1_(2-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_007.png,TRUE
3289,UM-20564-301-01-559A_T1_(2-4)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-4)_008.png,TRUE
3290,UM-20564-301-01-559A_T1_(2-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_001.png,TRUE
3291,UM-20564-301-01-559A_T1_(2-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_002.png,TRUE
3292,UM-20564-301-01-559A_T1_(2-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_003.png,TRUE
3293,UM-20564-301-01-559A_T1_(2-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_004.png,TRUE
3294,UM-20564-301-01-559A_T1_(2-5)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_006.png,TRUE
3295,UM-20564-301-01-559A_T1_(2-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_007.png,TRUE
3296,UM-20564-301-01-559A_T1_(2-5)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-5)_008.png,TRUE
3297,UM-20564-301-01-559A_T1_(2-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_001.png,TRUE
3298,UM-20564-301-01-559A_T1_(2-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_002.png,TRUE
3299,UM-20564-301-01-559A_T1_(2-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_003.png,TRUE
3300,UM-20564-301-01-559A_T1_(2-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_004.png,TRUE
3301,UM-20564-301-01-559A_T1_(2-6)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_006.png,TRUE
3302,UM-20564-301-01-559A_T1_(2-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_007.png,TRUE
3303,UM-20564-301-01-559A_T1_(2-6)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-6)_008.png,TRUE
3304,UM-20564-301-01-559A_T1_(2-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_001.png,TRUE
3305,UM-20564-301-01-559A_T1_(2-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_002.png,TRUE
3306,UM-20564-301-01-559A_T1_(2-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_003.png,TRUE
3307,UM-20564-301-01-559A_T1_(2-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_004.png,TRUE
3308,UM-20564-301-01-559A_T1_(2-7)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_006.png,TRUE
3309,UM-20564-301-01-559A_T1_(2-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_007.png,TRUE
3310,UM-20564-301-01-559A_T1_(2-7)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-7)_008.png,TRUE
3311,UM-20564-301-01-559A_T1_(2-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_001.png,TRUE
3312,UM-20564-301-01-559A_T1_(2-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_002.png,TRUE
3313,UM-20564-301-01-559A_T1_(2-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_003.png,TRUE
3314,UM-20564-301-01-559A_T1_(2-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_004.png,TRUE
3315,UM-20564-301-01-559A_T1_(2-8)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_006.png,TRUE
3316,UM-20564-301-01-559A_T1_(2-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_007.png,TRUE
3317,UM-20564-301-01-559A_T1_(2-8)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-8)_008.png,TRUE
3318,UM-20564-301-01-559A_T1_(2-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_001.png,TRUE
3319,UM-20564-301-01-559A_T1_(2-9)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_002.png,TRUE
3320,UM-20564-301-01-559A_T1_(2-9)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_003.png,TRUE
3321,UM-20564-301-01-559A_T1_(2-9)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_004.png,TRUE
3322,UM-20564-301-01-559A_T1_(2-9)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_006.png,TRUE
3323,UM-20564-301-01-559A_T1_(2-9)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_007.png,TRUE
3324,UM-20564-301-01-559A_T1_(2-9)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_(2-9)_008.png,TRUE
3325,UM-20564-301-01-559A_T1_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_001.png,TRUE
3326,UM-20564-301-01-559A_T1_002.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_002.png,TRUE
3327,UM-20564-301-01-559A_T1_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_003.png,TRUE
3328,UM-20564-301-01-559A_T1_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_004.png,TRUE
3329,UM-20564-301-01-559A_T1_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_006.png,TRUE
3330,UM-20564-301-01-559A_T1_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_007.png,TRUE
3331,UM-20564-301-01-559A_T1_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-20564-301-01-559A_T1_008.png,TRUE
3332,UM-40440-B01-01-152_T2_(1-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_001.png,TRUE
3333,UM-40440-B01-01-152_T2_(1-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_002.png,TRUE
3334,UM-40440-B01-01-152_T2_(1-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_003.png,TRUE
3335,UM-40440-B01-01-152_T2_(1-1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_004.png,TRUE
3336,UM-40440-B01-01-152_T2_(1-1)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_006.png,TRUE
3337,UM-40440-B01-01-152_T2_(1-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_007.png,TRUE
3338,UM-40440-B01-01-152_T2_(1-1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-1)_008.png,TRUE
3339,UM-40440-B01-01-152_T2_(1-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_001.png,TRUE
3340,UM-40440-B01-01-152_T2_(1-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_002.png,TRUE
3341,UM-40440-B01-01-152_T2_(1-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_003.png,TRUE
3342,UM-40440-B01-01-152_T2_(1-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_004.png,TRUE
3343,UM-40440-B01-01-152_T2_(1-2)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_006.png,TRUE
3344,UM-40440-B01-01-152_T2_(1-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_007.png,TRUE
3345,UM-40440-B01-01-152_T2_(1-2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-2)_008.png,TRUE
3346,UM-40440-B01-01-152_T2_(1-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_001.png,TRUE
3347,UM-40440-B01-01-152_T2_(1-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_002.png,TRUE
3348,UM-40440-B01-01-152_T2_(1-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_003.png,TRUE
3349,UM-40440-B01-01-152_T2_(1-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_004.png,TRUE
3350,UM-40440-B01-01-152_T2_(1-3)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_006.png,TRUE
3351,UM-40440-B01-01-152_T2_(1-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_007.png,TRUE
3352,UM-40440-B01-01-152_T2_(1-3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-3)_008.png,TRUE
3353,UM-40440-B01-01-152_T2_(1-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_001.png,TRUE
3354,UM-40440-B01-01-152_T2_(1-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_002.png,TRUE
3355,UM-40440-B01-01-152_T2_(1-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_003.png,TRUE
3356,UM-40440-B01-01-152_T2_(1-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_004.png,TRUE
3357,UM-40440-B01-01-152_T2_(1-4)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_006.png,TRUE
3358,UM-40440-B01-01-152_T2_(1-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_007.png,TRUE
3359,UM-40440-B01-01-152_T2_(1-4)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-4)_008.png,TRUE
3360,UM-40440-B01-01-152_T2_(1-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_001.png,TRUE
3361,UM-40440-B01-01-152_T2_(1-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_002.png,TRUE
3362,UM-40440-B01-01-152_T2_(1-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_003.png,TRUE
3363,UM-40440-B01-01-152_T2_(1-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_004.png,TRUE
3364,UM-40440-B01-01-152_T2_(1-5)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_006.png,TRUE
3365,UM-40440-B01-01-152_T2_(1-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_007.png,TRUE
3366,UM-40440-B01-01-152_T2_(1-5)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-5)_008.png,TRUE
3367,UM-40440-B01-01-152_T2_(1-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_001.png,TRUE
3368,UM-40440-B01-01-152_T2_(1-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_002.png,TRUE
3369,UM-40440-B01-01-152_T2_(1-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_003.png,TRUE
3370,UM-40440-B01-01-152_T2_(1-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_004.png,TRUE
3371,UM-40440-B01-01-152_T2_(1-6)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_006.png,TRUE
3372,UM-40440-B01-01-152_T2_(1-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_007.png,TRUE
3373,UM-40440-B01-01-152_T2_(1-6)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-6)_008.png,TRUE
3374,UM-40440-B01-01-152_T2_(1-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_001.png,TRUE
3375,UM-40440-B01-01-152_T2_(1-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_002.png,TRUE
3376,UM-40440-B01-01-152_T2_(1-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_003.png,TRUE
3377,UM-40440-B01-01-152_T2_(1-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_004.png,TRUE
3378,UM-40440-B01-01-152_T2_(1-7)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_006.png,TRUE
3379,UM-40440-B01-01-152_T2_(1-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_007.png,TRUE
3380,UM-40440-B01-01-152_T2_(1-7)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-7)_008.png,TRUE
3381,UM-40440-B01-01-152_T2_(1-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_001.png,TRUE
3382,UM-40440-B01-01-152_T2_(1-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_002.png,TRUE
3383,UM-40440-B01-01-152_T2_(1-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_003.png,TRUE
3384,UM-40440-B01-01-152_T2_(1-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_004.png,TRUE
3385,UM-40440-B01-01-152_T2_(1-8)_006.png,0,1,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_006.png,TRUE
3386,UM-40440-B01-01-152_T2_(1-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_007.png,TRUE
3387,UM-40440-B01-01-152_T2_(1-8)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-8)_008.png,TRUE
3388,UM-40440-B01-01-152_T2_(1-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\UM-40440-B01-01-152_T2_(1-9)_001.png,TRUE
