,Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
3300,2888,K110274_212_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_212_006.png,True
3301,2889,K110274_212_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_212_007.png,True
3302,2890,K110274_212_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_212_008.png,True
3303,2891,K110274_213_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_001.png,True
3304,2892,K110274_213_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_002.png,True
3305,2893,K110274_213_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_003.png,True
3306,2894,K110274_213_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_004.png,True
3307,2895,K110274_213_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_006.png,True
3308,2896,K110274_213_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_007.png,True
3309,2897,K110274_213_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_213_008.png,True
3310,2898,K110274_214_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_214_001.png,True
3311,2899,K110274_214_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_214_002.png,True
3312,2900,K110274_214_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_214_003.png,True
3313,2901,K110274_214_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_214_004.png,True
3314,2902,K110274_214_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_214_006.png,True
3315,2905,K110274_215_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_001.png,True
3316,2906,K110274_215_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_002.png,True
3317,2907,K110274_215_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_003.png,True
3318,2908,K110274_215_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_004.png,True
3319,2909,K110274_215_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_006.png,True
3320,2910,K110274_215_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_007.png,True
3321,2911,K110274_215_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_215_008.png,True
3322,2912,K110274_216_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_001.png,True
3323,2913,K110274_216_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_002.png,True
3324,2914,K110274_216_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_003.png,True
3325,2915,K110274_216_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_004.png,True
3326,2916,K110274_216_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_006.png,True
3327,2917,K110274_216_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_007.png,True
3328,2918,K110274_216_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110274_216_008.png,True
3329,2919,K110275_112_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_001.png,True
3330,2920,K110275_112_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_002.png,True
3331,2921,K110275_112_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_003.png,True
3332,2922,K110275_112_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_004.png,True
3333,2923,K110275_112_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_006.png,True
3334,2924,K110275_112_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_007.png,True
3335,2925,K110275_112_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110275_112_008.png,True
3336,2926,K110276_113_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_001.png,True
3337,2927,K110276_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_002.png,True
3338,2928,K110276_113_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_003.png,True
3339,2929,K110276_113_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_004.png,True
3340,2931,K110276_113_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_007.png,True
3341,2932,K110276_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110276_113_008.png,True
3342,2933,K110277_114_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_001.png,True
3343,2934,K110277_114_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_002.png,True
3344,2935,K110277_114_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_003.png,True
3345,2936,K110277_114_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_004.png,True
3346,2938,K110277_114_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_007.png,True
3347,2939,K110277_114_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110277_114_008.png,True
3348,2940,K110278_115_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_001.png,True
3349,2941,K110278_115_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_002.png,True
3350,2942,K110278_115_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_003.png,True
3351,2943,K110278_115_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_004.png,True
3352,2944,K110278_115_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_006.png,True
3353,2945,K110278_115_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_007.png,True
3354,2946,K110278_115_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110278_115_008.png,True
3355,2947,K110279_116_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_001.png,True
3356,2948,K110279_116_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_002.png,True
3357,2949,K110279_116_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_003.png,True
3358,2950,K110279_116_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_004.png,True
3359,2951,K110279_116_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_006.png,True
3360,2952,K110279_116_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_007.png,True
3361,2953,K110279_116_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110279_116_008.png,True
3362,2954,K110280_118_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_001.png,True
3363,2955,K110280_118_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_002.png,True
3364,2956,K110280_118_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_003.png,True
3365,2957,K110280_118_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_004.png,True
3366,2958,K110280_118_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_006.png,True
3367,2959,K110280_118_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_007.png,True
3368,2960,K110280_118_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110280_118_008.png,True
3369,2961,K110281_119_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_001.png,True
3370,2962,K110281_119_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_002.png,True
3371,2963,K110281_119_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_003.png,True
3372,2964,K110281_119_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_004.png,True
3373,2965,K110281_119_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_006.png,True
3374,2966,K110281_119_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_007.png,True
3375,2967,K110281_119_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110281_119_008.png,True
3376,2968,K110282_120_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_001.png,True
3377,2969,K110282_120_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_002.png,True
3378,2970,K110282_120_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_003.png,True
3379,2971,K110282_120_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_004.png,True
3380,2972,K110282_120_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_006.png,True
3381,2973,K110282_120_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_007.png,True
3382,2974,K110282_120_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110282_120_008.png,True
3383,2975,K110283_212_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_001.png,True
3384,2976,K110283_212_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_002.png,True
3385,2977,K110283_212_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_003.png,True
3386,2978,K110283_212_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_004.png,True
3387,2979,K110283_212_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_006.png,True
3388,2980,K110283_212_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_007.png,True
3389,2981,K110283_212_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110283_212_008.png,True
3390,2982,K110284_213_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_001.png,True
3391,2983,K110284_213_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_002.png,True
3392,2984,K110284_213_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_003.png,True
3393,2985,K110284_213_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_004.png,True
3394,2986,K110284_213_006.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_006.png,True
3395,2987,K110284_213_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_007.png,True
3396,2988,K110284_213_008.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110284_213_008.png,True
3397,2989,K110285_214_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_001.png,True
3398,2990,K110285_214_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_002.png,True
3399,2991,K110285_214_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_003.png,True
3400,2992,K110285_214_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_004.png,True
3401,2993,K110285_214_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_006.png,True
3402,2994,K110285_214_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_007.png,True
3403,2995,K110285_214_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110285_214_008.png,True
3404,2996,K110286_215_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_001.png,True
3405,2997,K110286_215_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_002.png,True
3406,2998,K110286_215_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_003.png,True
3407,2999,K110286_215_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_004.png,True
3408,3000,K110286_215_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_006.png,True
3409,3001,K110286_215_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110286_215_007.png,True
3410,3003,K110287_216_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_001.png,True
3411,3004,K110287_216_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_002.png,True
3412,3005,K110287_216_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_003.png,True
3413,3006,K110287_216_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_004.png,True
3414,3007,K110287_216_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_006.png,True
3415,3008,K110287_216_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_007.png,True
3416,3009,K110287_216_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110287_216_008.png,True
3417,3010,K110288_219_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_001.png,True
3418,3011,K110288_219_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_002.png,True
3419,3012,K110288_219_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_003.png,True
3420,3013,K110288_219_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_004.png,True
3421,3014,K110288_219_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_006.png,True
3422,3015,K110288_219_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_007.png,True
3423,3016,K110288_219_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110288_219_008.png,True
3424,3017,K110289_220_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_001.png,True
3425,3018,K110289_220_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_002.png,True
3426,3019,K110289_220_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_003.png,True
3427,3020,K110289_220_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_004.png,True
3428,3021,K110289_220_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_006.png,True
3429,3022,K110289_220_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_007.png,True
3430,3023,K110289_220_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110289_220_008.png,True
3431,3024,K110290_112_001.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_001.png,True
3432,3025,K110290_112_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_002.png,True
3433,3026,K110290_112_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_003.png,True
3434,3027,K110290_112_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_004.png,True
3435,3028,K110290_112_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_006.png,True
3436,3029,K110290_112_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_007.png,True
3437,3030,K110290_112_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_112_008.png,True
3438,3031,K110290_221_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_001.png,True
3439,3032,K110290_221_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_002.png,True
3440,3033,K110290_221_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_003.png,True
3441,3034,K110290_221_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_004.png,True
3442,3035,K110290_221_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_006.png,True
3443,3036,K110290_221_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_007.png,True
3444,3037,K110290_221_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110290_221_008.png,True
3445,3038,K110291_113_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_001.png,True
3446,3039,K110291_113_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_002.png,True
3447,3040,K110291_113_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_003.png,True
3448,3041,K110291_113_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_004.png,True
3449,3042,K110291_113_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_006.png,True
3450,3043,K110291_113_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_007.png,True
3451,3044,K110291_113_008.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_113_008.png,True
3452,3045,K110291_310_001.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_001.png,True
3453,3046,K110291_310_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_002.png,True
3454,3047,K110291_310_003.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_003.png,True
3455,3048,K110291_310_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_004.png,True
3456,3049,K110291_310_006.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_006.png,True
3457,3050,K110291_310_007.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_007.png,True
3458,3051,K110291_310_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110291_310_008.png,True
3459,3052,K110292_114_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_001.png,True
3460,3053,K110292_114_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_002.png,True
3461,3054,K110292_114_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_003.png,True
3462,3055,K110292_114_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_004.png,True
3463,3056,K110292_114_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_006.png,True
3464,3057,K110292_114_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_007.png,True
3465,3058,K110292_114_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_114_008.png,True
3466,3059,K110292_311_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_001.png,True
3467,3060,K110292_311_002.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_002.png,True
3468,3061,K110292_311_003.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_003.png,True
3469,3062,K110292_311_004.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_004.png,True
3470,3063,K110292_311_006.png,0,0,0,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_006.png,True
3471,3064,K110292_311_007.png,0,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_007.png,True
3472,3065,K110292_311_008.png,0,0,1,1,1,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110292_311_008.png,True
3473,3066,K110293_115_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_001.png,True
3474,3067,K110293_115_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_002.png,True
3475,3068,K110293_115_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_003.png,True
3476,3069,K110293_115_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_004.png,True
3477,3070,K110293_115_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_006.png,True
3478,3071,K110293_115_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_007.png,True
3479,3072,K110293_115_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110293_115_008.png,True
3480,3073,K110294_116_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_001.png,True
3481,3074,K110294_116_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_002.png,True
3482,3075,K110294_116_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_003.png,True
3483,3076,K110294_116_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_004.png,True
3484,3077,K110294_116_006.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_006.png,True
3485,3078,K110294_116_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_007.png,True
3486,3079,K110294_116_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110294_116_008.png,True
3487,3080,K110295_117_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110295_117_001.png,True
3488,3081,K110295_117_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110295_117_002.png,True
3489,3082,K110295_117_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110295_117_003.png,True
3490,3083,K110295_117_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110295_117_004.png,True
3491,3085,K110295_117_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110295_117_007.png,True
3492,3087,K110296_118_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\K110296_118_001.png,True
